设置,选项名称,值
选手信息,nick,dream3r
选手信息,Name,Simeon Ganev
选手信息,Birthday,"January 28, 1997"
选手信息,Country,Bulgaria
选手信息,Team,Retired
鼠标,DPI,Unknown
鼠标,Sensitivity,Unknown
鼠标,eDPI,Unknown
鼠标,Zoom Sensitivity,Unknown
鼠标,Hz,Unknown
鼠标,Windows Sensitivity,Unknown
准星设置,Drawoutline,Unknown
准星设置,Color,Unknown
准星设置,Blue,Unknown
准星设置,Green,Unknown
准星设置,Red,Unknown
准星设置,Dot,Unknown
准星设置,Gap,Unknown
准星设置,Size,Unknown
准星设置,Style,Unknown
准星设置,Thickness,Unknown
准星设置,Sniper Width,Unknown
持枪 视角,FOV,Unknown
持枪 视角,Offset X,Unknown
持枪 视角,Offset Y,Unknown
持枪 视角,Offset Z,Unknown
持枪 视角,Presetpos,Unknown
视频设置,Resolution,Unknown
视频设置,Aspect Ratio,Unknown
视频设置,Scaling Mode,Unknown
视频设置,Brightness,Unknown
视频设置,Display Mode,Unknown
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,Unknown
界面 大小,HUD Color,Unknown
雷达,Radar Centers The Player,Unknown
雷达,Radar is Rotating,Unknown
雷达,Toggle Shape With Scoreboard,Unknown
雷达,Radar Hud Size,Unknown
雷达,Radar Map Zoom,Unknown
展示皮肤,skins,"['★ Talon Knife | Case Hardened (Field-Tested)', 'AK-47 | Uncharted (Field-Tested)', 'M4A1-S | Golden Coil (Minimal Wear)', 'AWP | Graphite (Factory New)', 'Glock-18 | Gamma Doppler Emerald (Well-Worn)', 'USP-S | Whiteout (Well-Worn)', 'Desert Eagle | Ocean Drive (Field-Tested)']"
外设,Monitor,ZOWIE XL2546
外设,Mouse,Logitech G Pro X Superlight Black
外设,Keyboard,HyperX Alloy Origins
外设,Headset,HyperX Cloud II
外设,Mousepad,Logitech G640 Original
