设置,选项名称,值
选手信息,nick,Zellsis
选手信息,Name,Jordan Montemurro
选手信息,Birthday,"March 2, 1998"
选手信息,Country,United States
选手信息,Team,Sentinels
鼠标,model,Logitech G Pro X Superlight Black
鼠标,DPI,400
鼠标,Sensitivity,1.80
鼠标,eDPI,720
鼠标,Zoom Sensitivity,0.80
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,1
准星设置,Color,4
准星设置,Blue,Unknown
准星设置,Green,Unknown
准星设置,Red,Unknown
准星设置,Dot,0
准星设置,Gap,-1
准星设置,Size,1.5
准星设置,Style,4
准星设置,Thickness,0
准星设置,Sniper Width,Unknown
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,0
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,3
视频设置,Resolution,Unknown
视频设置,Aspect Ratio,Unknown
视频设置,Scaling Mode,Unknown
视频设置,Brightness,Unknown
视频设置,Display Mode,Unknown
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,0.85
界面 大小,HUD Color,Team Color
雷达,Radar Centers The Player,Yes
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,Yes
雷达,Radar Hud Size,1.00
雷达,Radar Map Zoom,0.505
展示皮肤,skins,"['★ StatTrak™ Butterfly Knife | Slaughter (Factory New)', '★ Driver Gloves | Crimson Weave (Minimal Wear)', 'StatTrak™ AK-47 | Redline (Minimal Wear)', 'StatTrak™ M4A1-S | Cyrex (Minimal Wear)']"
外设,Monitor,ZOWIE XL2566K
外设,Mouse,Logitech G Pro X Superlight Black
外设,Keyboard,Custom Keyboard
外设,Headset,Sennheiser GAME ZERO
外设,Mousepad,ZOWIE G-SR-SE Rouge
显示器设置,DyAc,Premium
显示器设置,Black eQualizer,12
显示器设置,Color Vibrance,12
显示器设置,Low Blue Light,0
显示器设置,Picture Mode,Gamer 2
显示器设置,Brightness,100
显示器设置,Contrast,50
显示器设置,Sharpness,7
显示器设置,Gamma,Gamma 3
显示器设置,Color Temperature,Normal
显示器设置,AMA,High
