设置,选项名称,值
选手信息,nick,xms
选手信息,Name,Alexandre Forté
选手信息,Birthday,"May 24, 1997"
选手信息,Country,France
选手信息,Team,Karmine Corp
鼠标,model,Razer Deathadder V3 Pro White
鼠标,DPI,800
鼠标,Sensitivity,1.42
鼠标,eDPI,1136
鼠标,Zoom Sensitivity,1.00
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Style,6
准星设置,Follow Recoil,Unknown
准星设置,Dot,Unknown
准星设置,Length,2
准星设置,Thickness,0
准星设置,Gap,-2
准星设置,Outline,Unknown
准星设置,Outlinethickness,Unknown
准星设置,Color,1
准星设置,Red,Unknown
准星设置,Green,Unknown
准星设置,Blue,Unknown
准星设置,Alpha,Unknown
准星设置,Alpha Value,Unknown
准星设置,T Style,Unknown
准星设置,Deployed Weapon Gap,Unknown
准星设置,Sniper Width,Unknown
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,0
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,3
视频设置,Resolution,1280x800
视频设置,Aspect Ratio,16:10
视频设置,Scaling Mode,Stretched
视频设置,Brightness,Unknown
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,Unknown
界面 大小,HUD Color,Unknown
雷达,Radar Centers The Player,Unknown
雷达,Radar is Rotating,Unknown
雷达,Toggle Shape With Scoreboard,Unknown
雷达,Radar Hud Size,Unknown
雷达,Radar Map Zoom,Unknown
展示皮肤,skins,"['★ Ursus Knife | Doppler Sapphire (Factory New)', '★ Sport Gloves | Pandora’s Box (Field-Tested)', 'AK-47 | Fire Serpent (Minimal Wear)', 'M4A1-S | Decimator (Field-Tested)', 'AWP | Neo-Noir (Factory New)', 'Glock-18 | Fade (Factory New)', 'USP-S | Cyrex (Factory New)', 'Desert Eagle | Blaze (Factory New)']"
外设,Monitor,ZOWIE XL2540
外设,Mouse,Razer Deathadder V3 Pro White
外设,Keyboard,Ducky One 2
外设,Headset,HyperX Cloud II
外设,Mousepad,Logitech G640 Original
显示器设置,DyAc,Unknown
显示器设置,Black eQualizer,14
显示器设置,Color Vibrance,13
显示器设置,Low Blue Light,0
显示器设置,Picture Mode,Unknown
显示器设置,Brightness,90
显示器设置,Contrast,60
显示器设置,Sharpness,9
显示器设置,Gamma,Gamma 4
显示器设置,Color Temperature,Bluish
显示器设置,AMA,Premium
