设置,选项名称,值
选手信息,nick,leman
选手信息,Name,Eryk Kocęba
选手信息,Birthday,"January 21, 1997"
选手信息,Country,Poland
选手信息,Team,Free Agent
鼠标,model,ZOWIE S2 Divina Pink
鼠标,DPI,400
鼠标,Sensitivity,3
鼠标,eDPI,1200
鼠标,Zoom Sensitivity,1
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Style,4
准星设置,Follow Recoil,Unknown
准星设置,Dot,0
准星设置,Length,2.5
准星设置,Thickness,1
准星设置,Gap,-2
准星设置,Outline,0
准星设置,Outlinethickness,Unknown
准星设置,Color,1
准星设置,Red,255
准星设置,Green,255
准星设置,Blue,255
准星设置,Alpha,Unknown
准星设置,Alpha Value,255
准星设置,T Style,Unknown
准星设置,Deployed Weapon Gap,Unknown
准星设置,Sniper Width,1
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,0
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,3
视频设置,Resolution,1280x960
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Stretched
视频设置,Brightness,130%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Disabled
视频设置,Wait for Vertical Sync,Disabled
视频设置,Multisampling Anti-Aliasing Mode,4x MSAA
视频设置,Global Shadow Quality,very_low
视频设置,Model / Texture Detail,Low
视频设置,Texture Filtering Mode,Anisotropic 4x
视频设置,Shader Detail,Low
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,0.8
界面 大小,HUD Color,White
雷达,Radar Centers The Player,Yes
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,Yes
雷达,Radar Hud Size,1
雷达,Radar Map Zoom,0.728096
展示皮肤,skins,"['★ M9 Bayonet | Bright Water (Minimal Wear)', 'AK-47 | The Empress (Well-Worn)', 'M4A4 | Neo-Noir (Field-Tested)', 'AWP | Capillary (Field-Tested)', 'StatTrak™ Glock-18 | Oxide Blaze (Field-Tested)', 'USP-S | Cyrex (Minimal Wear)', 'Desert Eagle | Blue Ply (Well-Worn)']"
外设,Monitor,ZOWIE XL2546K
外设,Mouse,ZOWIE S2 Divina Pink
外设,Keyboard,Razer Huntsman V2 TKL
外设,Headset,Razer BlackShark V2 Pro
外设,Mousepad,Razer Gigantus V2
