设置,选项名称,值
选手信息,nick,sycrone
选手信息,Name,Dennis Nielsen
选手信息,Birthday,"February 11, 1996"
选手信息,Country,Denmark
选手信息,Team,MOUZ
鼠标,model,Razer Deathadder V3 Pro Black
鼠标,DPI,400
鼠标,Sensitivity,1.80
鼠标,eDPI,720
鼠标,Zoom Sensitivity,1.00
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Style,4
准星设置,Follow Recoil,Unknown
准星设置,Dot,0
准星设置,Length,2
准星设置,Thickness,1
准星设置,Gap,-2
准星设置,Outline,0
准星设置,Outlinethickness,Unknown
准星设置,Color,1
准星设置,Red,255
准星设置,Green,255
准星设置,Blue,255
准星设置,Alpha,Unknown
准星设置,Alpha Value,200
准星设置,T Style,Unknown
准星设置,Deployed Weapon Gap,Unknown
准星设置,Sniper Width,1
持枪 视角,FOV,60
持枪 视角,Offset X,1
持枪 视角,Offset Y,1
持枪 视角,Offset Z,-1
持枪 视角,Presetpos,1
视频设置,Resolution,1024x768
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Stretched
视频设置,Brightness,Unknown
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,0.85
界面 大小,HUD Color,Red
雷达,Radar Centers The Player,No
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,Yes
雷达,Radar Hud Size,1.105
雷达,Radar Map Zoom,0.4525
展示皮肤,skins,"['★ Karambit | Autotronic (Minimal Wear)', '★ Driver Gloves | King Snake (Field-Tested)', 'StatTrak™ AWP | Mortis (Field-Tested)', 'USP-S | Torque (Minimal Wear)', 'Glock-18 | High Beam (Factory New)', 'Desert Eagle | Meteorite (Factory New)']"
外设,Monitor,ZOWIE XL2546K
外设,Mouse,Razer Deathadder V3 Pro Black
外设,Keyboard,HyperX Alloy FPS
外设,Headset,HyperX Cloud II
外设,Mousepad,SteelSeries QcK Heavy
