设置,选项名称,值
选手信息,nick,Marix
选手信息,Name,Max Kugener
选手信息,Birthday,"July 30, 2003"
选手信息,Country,Luxembourg
选手信息,Team,Entropiq
鼠标,model,Pulsar Xlite V2 Wireless
鼠标,DPI,1600
鼠标,Sensitivity,0.35
鼠标,eDPI,560
鼠标,Zoom Sensitivity,0.82
鼠标,Hz,4000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Alpha,255
准星设置,Color,4
准星设置,Blue,255
准星设置,Green,255
准星设置,Red,255
准星设置,Dot,0
准星设置,Gap,-1
准星设置,Size,3
准星设置,Style,4
准星设置,Thickness,0
准星设置,Sniper Width,1
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,0
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,3
视频设置,Resolution,1280x960
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Stretched
视频设置,Brightness,100%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,Unknown
界面 大小,HUD Color,Unknown
雷达,Radar Centers The Player,Unknown
雷达,Radar is Rotating,Unknown
雷达,Toggle Shape With Scoreboard,Unknown
雷达,Radar Hud Size,Unknown
雷达,Radar Map Zoom,Unknown
展示皮肤,skins,"['★ Karambit | Doppler Phase 2 (Factory New)', 'StatTrak™ AK-47 | Bloodsport (Field-Tested)', 'M4A4 | Spider Lily (Well-Worn)', 'AWP | Exoskeleton (Minimal Wear)', 'USP-S | Orion (Minimal Wear)', 'Desert Eagle | Printstream (Field-Tested)']"
外设,Monitor,ZOWIE XL2566K
外设,Mouse,Pulsar Xlite V2 Wireless
外设,Keyboard,SteelSeries Apex Pro TKL Wireless (2023)
外设,Headset,beyerdynamic MMX 300
外设,Mousepad,Artisan Ninja FX Zero Soft
外设,Earphones,Shure SE215
显示器设置,DyAc,Premium
显示器设置,Black eQualizer,0
显示器设置,Color Vibrance,10
显示器设置,Low Blue Light,0
显示器设置,Picture Mode,Gamer 1
显示器设置,Brightness,89
显示器设置,Contrast,50
显示器设置,Sharpness,3
显示器设置,Gamma,Gamma 2
显示器设置,Color Temperature,Normal
显示器设置,AMA,High
