设置,选项名称,值
选手信息,nick,ScrunK
选手信息,Name,Robin Röpke
选手信息,Birthday,"July 10, 1995"
选手信息,Country,Germany
选手信息,Team,Free Agent
鼠标,model,Zowie FK2-B
鼠标,DPI,800
鼠标,Sensitivity,1.05
鼠标,eDPI,840
鼠标,Zoom Sensitivity,1
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Alpha,255
准星设置,Color,1
准星设置,Blue,255
准星设置,Green,255
准星设置,Red,255
准星设置,Dot,0
准星设置,Gap,-3
准星设置,Size,1
准星设置,Style,4
准星设置,Thickness,0
准星设置,Sniper Width,1
持枪 视角,FOV,Unknown
持枪 视角,Offset X,Unknown
持枪 视角,Offset Y,Unknown
持枪 视角,Offset Z,Unknown
持枪 视角,Presetpos,Unknown
视频设置,Resolution,1280x1024
视频设置,Aspect Ratio,5:4
视频设置,Scaling Mode,Stretched
视频设置,Brightness,130%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,Unknown
界面 大小,HUD Color,Unknown
雷达,Radar Centers The Player,Unknown
雷达,Radar is Rotating,Unknown
雷达,Toggle Shape With Scoreboard,Unknown
雷达,Radar Hud Size,Unknown
雷达,Radar Map Zoom,Unknown
展示皮肤,skins,"['★ Karambit | Doppler Ruby (Factory New)', '★ Specialist Gloves | Crimson Kimono (Field-Tested)', 'StatTrak™ AK-47 | The Empress (Minimal Wear)', 'M4A1-S | Hot Rod (Factory New)', 'AWP | The Prince (Factory New)', 'Glock-18 | Oxide Blaze (Factory New)', 'StatTrak™ USP-S | Kill Confirmed (Field-Tested)', 'Desert Eagle | Blaze (Factory New)']"
外设,Monitor,ZOWIE XL2546K
外设,Mouse,Zowie FK2-B
外设,Keyboard,Logitech G512
外设,Headset,Logitech G Pro X Headset
外设,Mousepad,ZOWIE GTF-X
