设置,选项名称,值
选手信息,nick,mwlky
选手信息,Name,Łukasz Pachucki
选手信息,Birthday,N/A
选手信息,Country,Poland
选手信息,Team,Project G
鼠标,model,Logitech G Pro X Superlight Magenta
鼠标,DPI,400
鼠标,Sensitivity,2.3
鼠标,eDPI,920
鼠标,Zoom Sensitivity,1
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Alpha,255
准星设置,Color,0
准星设置,Blue,255
准星设置,Green,255
准星设置,Red,255
准星设置,Dot,0
准星设置,Gap,-1
准星设置,Size,2
准星设置,Style,4
准星设置,Thickness,1
准星设置,Sniper Width,2
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,0
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,3
视频设置,Resolution,1280x960
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Stretched
视频设置,Brightness,130%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Enabled
视频设置,Wait for Vertical Sync,Disabled
视频设置,Multisampling Anti-Aliasing Mode,8x MSAA
视频设置,Global Shadow Quality,Medium
视频设置,Model / Texture Detail,Low
视频设置,Texture Filtering Mode,Bilinear
视频设置,Shader Detail,Low
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,0.95
界面 大小,HUD Color,Yellow
雷达,Radar Centers The Player,No
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,Yes
雷达,Radar Hud Size,1.1
雷达,Radar Map Zoom,0.4
展示皮肤,skins,"['★ Stiletto Knife | Marble Fade (Minimal Wear)', '★ Driver Gloves | Imperial Plaid (Field-Tested)', 'AK-47 | Neon Rider (Minimal Wear)', 'M4A1-S | Decimator (Field-Tested)', 'StatTrak™ AWP | Neo-Noir (Field-Tested)', 'Glock-18 | Twilight Galaxy (Factory New)', 'USP-S | Neo-Noir (Field-Tested)', 'Desert Eagle | Code Red (Battle-Scarred)']"
外设,Monitor,ZOWIE XL2546K
外设,Mouse,Logitech G Pro X Superlight Magenta
外设,Keyboard,SteelSeries Apex 9 TKL
外设,Headset,HyperX Cloud II
外设,Mousepad,VAXEE PA Winter22
显示器设置,DyAc,Off
显示器设置,Black eQualizer,11
显示器设置,Color Vibrance,11
显示器设置,Low Blue Light,0
显示器设置,Picture Mode,Gamer 1
显示器设置,Brightness,82
显示器设置,Contrast,50
显示器设置,Sharpness,10
显示器设置,Gamma,Gamma 3
显示器设置,Color Temperature,Normal
显示器设置,AMA,High
