设置,选项名称,值
选手信息,nick,Calyx
选手信息,Name,Buğra Arkın
选手信息,Birthday,"July 27, 1998"
选手信息,Country,Turkey
选手信息,Team,Eternal Fire
鼠标,model,VAXEE XE Wireless Orange
鼠标,DPI,800
鼠标,Sensitivity,1.30
鼠标,eDPI,1040
鼠标,Zoom Sensitivity,1.00
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Alpha,255
准星设置,Color,1
准星设置,Blue,250
准星设置,Green,255
准星设置,Red,255
准星设置,Dot,0
准星设置,Gap,-2
准星设置,Size,2.5
准星设置,Style,4
准星设置,Thickness,1
准星设置,Sniper Width,1
持枪 视角,FOV,60
持枪 视角,Offset X,1
持枪 视角,Offset Y,1
持枪 视角,Offset Z,-1
持枪 视角,Presetpos,1
视频设置,Resolution,1280x960
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Stretched
视频设置,Brightness,130%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Enabled
视频设置,Wait for Vertical Sync,Disabled
视频设置,Multisampling Anti-Aliasing Mode,4x MSAA
视频设置,Global Shadow Quality,very_low
视频设置,Model / Texture Detail,Low
视频设置,Texture Filtering Mode,Anisotropic 4x
视频设置,Shader Detail,Low
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,0.85
界面 大小,HUD Color,Team Color
雷达,Radar Centers The Player,Yes
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,Yes
雷达,Radar Hud Size,1
雷达,Radar Map Zoom,0.4
展示皮肤,skins,"['★ Stiletto Knife | Fade (Factory New)', 'StatTrak™ AK-47 | Asiimov (Minimal Wear)', 'M4A1-S | Golden Coil (Field-Tested)', 'StatTrak™ Glock-18 | Bunsen Burner (Minimal Wear)', 'USP-S | Orion (Factory New)', 'Desert Eagle | Kumicho Dragon (Minimal Wear)']"
外设,Monitor,ZOWIE XL2566K
外设,Mouse,VAXEE XE Wireless Orange
外设,Keyboard,Corsair K70 RGB
外设,Headset,HyperX Cloud II
外设,Mousepad,Artisan Ninja FX Zero XSoft Orange
显示器设置,DyAc,Unknown
显示器设置,Black eQualizer,12
显示器设置,Color Vibrance,15
显示器设置,Low Blue Light,0
显示器设置,Picture Mode,FPS 1
显示器设置,Brightness,100
显示器设置,Contrast,50
显示器设置,Sharpness,7
显示器设置,Gamma,Gamma 2
显示器设置,Color Temperature,User Define
显示器设置,Red,100
显示器设置,Green,100
显示器设置,Blue,100
显示器设置,AMA,Premium
