设置,选项名称,值
选手信息,nick,ottoNd
选手信息,Name,Otto Sihvo
选手信息,Birthday,"November 7, 1997"
选手信息,Country,Finland
选手信息,Team,HAVU
鼠标,model,Finalmouse Ultralight 2
鼠标,DPI,400
鼠标,Sensitivity,1.77
鼠标,eDPI,708
鼠标,Zoom Sensitivity,1.00
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Alpha,255
准星设置,Color,1
准星设置,Blue,0
准星设置,Green,0
准星设置,Red,255
准星设置,Dot,0
准星设置,Gap,-3
准星设置,Size,2
准星设置,Style,4
准星设置,Thickness,1
准星设置,Sniper Width,1
持枪 视角,FOV,68
持枪 视角,Offset X,2
持枪 视角,Offset Y,0
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,3
视频设置,Resolution,1152x864
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Stretched
视频设置,Brightness,Unknown
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,0.85
界面 大小,HUD Color,Bright White
雷达,Radar Centers The Player,Yes
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,Yes
雷达,Radar Hud Size,1
雷达,Radar Map Zoom,0.3
展示皮肤,skins,"['★ Karambit | Doppler Phase 3 (Factory New)', '★ Driver Gloves | Black Tie (Battle-Scarred)', 'AK-47 | Rat Rod (Factory New)', 'M4A1-S | Master Piece (Field-Tested)', 'StatTrak™ AWP | Asiimov (Battle-Scarred)', 'StatTrak™ USP-S | Orion (Minimal Wear)', 'StatTrak™ Glock-18 | Weasel (Well-Worn)', 'StatTrak™ Desert Eagle | Mecha Industries (Field-Tested)']"
外设,Monitor,ZOWIE XL2540
外设,Mouse,Finalmouse Ultralight 2
外设,Keyboard,Logitech G513
外设,Headset,Sennheiser PC 350
外设,Mousepad,ZOWIE G-SR-SE Divina Blue
