设置,选项名称,值
选手信息,nick,lux
选手信息,Name,Lucas Meneghini
选手信息,Birthday,"April 18, 2002"
选手信息,Country,Brazil
选手信息,Team,paiN Gaming
鼠标,model,VAXEE OUTSET AX
鼠标,DPI,400
鼠标,Sensitivity,2.11
鼠标,eDPI,844
鼠标,Zoom Sensitivity,1
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Alpha,255
准星设置,Color,5
准星设置,Blue,0
准星设置,Green,0
准星设置,Red,0
准星设置,Dot,0
准星设置,Gap,-3
准星设置,Size,2.5
准星设置,Style,4
准星设置,Thickness,1
准星设置,Sniper Width,1
持枪 视角,FOV,Unknown
持枪 视角,Offset X,Unknown
持枪 视角,Offset Y,Unknown
持枪 视角,Offset Z,Unknown
持枪 视角,Presetpos,Unknown
视频设置,Resolution,1280x960
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Stretched
视频设置,Brightness,130%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,Unknown
界面 大小,HUD Color,Unknown
雷达,Radar Centers The Player,Unknown
雷达,Radar is Rotating,Unknown
雷达,Toggle Shape With Scoreboard,Unknown
雷达,Radar Hud Size,Unknown
雷达,Radar Map Zoom,Unknown
展示皮肤,skins,"['★ Stiletto Knife | Doppler Phase 2 (Factory New)', '★ Sport Gloves | Pandora’s Box (Battle-Scarred)', 'AK-47 | Bloodsport (Minimal Wear)', 'Souvenir M4A1-S | Master Piece (Minimal Wear)', 'AWP | Neo-Noir (Field-Tested)', 'StatTrak™ Glock-18 | Vogue (Well-Worn)', 'StatTrak™ USP-S | Neo-Noir (Field-Tested)', 'Desert Eagle | Printstream (Field-Tested)']"
外设,Monitor,ZOWIE XL2546K
外设,Mouse,VAXEE OUTSET AX
外设,Keyboard,Razer Huntsman Mini
外设,Headset,Fallen Gear Morcego Preto
外设,Mousepad,X-raypad Aqua Control+
