设置,选项名称,值
选手信息,nick,n9xtz
选手信息,Name,Leonardo Santos
选手信息,Birthday,N/A
选手信息,Country,Brazil
选手信息,Team,Meta Gaming
鼠标,model,Logitech G Pro X Superlight Magenta
鼠标,DPI,400
鼠标,Sensitivity,3.5
鼠标,eDPI,1400
鼠标,Zoom Sensitivity,1
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Alpha,255
准星设置,Color,2
准星设置,Blue,255
准星设置,Green,255
准星设置,Red,255
准星设置,Dot,0
准星设置,Gap,-3
准星设置,Size,3
准星设置,Style,4
准星设置,Thickness,1
准星设置,Sniper Width,1
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,-2
持枪 视角,Offset Z,-1
持枪 视角,Presetpos,0
视频设置,Resolution,1152x864
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Stretched
视频设置,Brightness,130%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Enabled
视频设置,Wait for Vertical Sync,Disabled
视频设置,Multisampling Anti-Aliasing Mode,None
视频设置,Global Shadow Quality,very_low
视频设置,Model / Texture Detail,Low
视频设置,Texture Filtering Mode,Bilinear
视频设置,Shader Detail,Low
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,0.847671
界面 大小,HUD Color,White
雷达,Radar Centers The Player,No
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,Yes
雷达,Radar Hud Size,1.1
雷达,Radar Map Zoom,0.65
展示皮肤,skins,"['★ Talon Knife | Fade (Factory New)', '★ Sport Gloves | Vice (Battle-Scarred)', 'StatTrak™ AK-47 | Point Disarray (Field-Tested)', 'StatTrak™ M4A4 | Howl (Field-Tested)']"
外设,Monitor,ZOWIE XL2566K
外设,Mouse,Logitech G Pro X Superlight Magenta
外设,Mousepad,SteelSeries QcK Heavy
