设置,选项名称,值
选手信息,nick,deko
选手信息,Name,Denis Zhukov
选手信息,Birthday,"July 10, 2001"
选手信息,Country,Russia
选手信息,Team,Aurora
鼠标,model,Razer Viper V2 Pro White
鼠标,DPI,400
鼠标,Sensitivity,3
鼠标,eDPI,1200
鼠标,Zoom Sensitivity,1.00
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Alpha,255
准星设置,Color,5
准星设置,Blue,0
准星设置,Green,255
准星设置,Red,0
准星设置,Dot,0
准星设置,Gap,-2.183126
准星设置,Size,1.90
准星设置,Style,4
准星设置,Thickness,0.10
准星设置,Sniper Width,1
持枪 视角,FOV,68
持枪 视角,Offset X,2.50
持枪 视角,Offset Y,0
持枪 视角,Offset Z,-1.50
持枪 视角,Presetpos,3
视频设置,Resolution,1152x864
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Black Bars
视频设置,Brightness,130%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Enabled
视频设置,Wait for Vertical Sync,Disabled
视频设置,Multisampling Anti-Aliasing Mode,8x MSAA
视频设置,Global Shadow Quality,High
视频设置,Model / Texture Detail,Low
视频设置,Texture Filtering Mode,Bilinear
视频设置,Shader Detail,Low
视频设置,Particle Detail,Low
视频设置,Ambient Occlusion,Disabled
视频设置,High Dynamic Range,Quality
视频设置,FidelityFX Super Resolution,Disabled (Highest Quality)
视频设置,NVIDIA Reflex Low Latency,Disabled
界面 大小,HUD Scale,0.734
界面 大小,HUD Color,Blue
雷达,Radar Centers The Player,Yes
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,Yes
雷达,Radar Hud Size,1.025
雷达,Radar Map Zoom,0.595
展示皮肤,skins,"['★ Butterfly Knife | Fade (Factory New)', '★ Sport Gloves | Vice (Field-Tested)', 'AK-47 | Neon Rider (Minimal Wear)', 'M4A1-S | Printstream (Battle-Scarred)', 'AWP | Graphite (Factory New)', 'Glock-18 | Water Elemental (Factory New)', 'USP-S | Printstream (Minimal Wear)', 'Desert Eagle | Printstream (Factory New)']"
外设,Monitor,ZOWIE XL2566K
外设,Mouse,Razer Viper V2 Pro White
外设,Keyboard,SteelSeries Apex Pro TKL (2023)
外设,Headset,HyperX Cloud II
外设,Mousepad,Artisan Hayate Otsu Soft Wine Red
显示器设置,DyAc,Off
显示器设置,Black eQualizer,20
显示器设置,Color Vibrance,12
显示器设置,Low Blue Light,0
显示器设置,Picture Mode,Gamer 1
显示器设置,Brightness,100
显示器设置,Contrast,50
显示器设置,Sharpness,10
显示器设置,Gamma,Gamma 4
显示器设置,Color Temperature,User Define
显示器设置,Red,93
显示器设置,Green,93
显示器设置,Blue,100
显示器设置,AMA,Premium
