设置,选项名称,值
选手信息,nick,XigN
选手信息,Name,Hyun-pyo Lee
选手信息,Birthday,"March 26, 1997"
选手信息,Country,South Korea
选手信息,Team,Team NKT
鼠标,model,SteelSeries Rival 110
鼠标,DPI,400
鼠标,Sensitivity,2.2
鼠标,eDPI,880
鼠标,Zoom Sensitivity,1
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Alpha,255
准星设置,Color,2
准星设置,Blue,255
准星设置,Green,255
准星设置,Red,255
准星设置,Dot,0
准星设置,Gap,-2
准星设置,Size,3
准星设置,Style,4
准星设置,Thickness,1
准星设置,Sniper Width,2
持枪 视角,FOV,Unknown
持枪 视角,Offset X,Unknown
持枪 视角,Offset Y,Unknown
持枪 视角,Offset Z,Unknown
持枪 视角,Presetpos,Unknown
视频设置,Resolution,1280x960
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Stretched
视频设置,Brightness,130%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,Unknown
界面 大小,HUD Color,Unknown
雷达,Radar Centers The Player,Unknown
雷达,Radar is Rotating,Unknown
雷达,Toggle Shape With Scoreboard,Unknown
雷达,Radar Hud Size,Unknown
雷达,Radar Map Zoom,Unknown
展示皮肤,skins,"['StatTrak™ AK-47 | Red Laminate (Minimal Wear)', 'StatTrak™ M4A4 | Desolate Space (Factory New)', 'StatTrak™ Glock-18 | Moonrise (Minimal Wear)', 'USP-S | Kill Confirmed (Field-Tested)']"
外设,Monitor,ZOWIE XL2546
外设,Mouse,SteelSeries Rival 110
外设,Keyboard,HyperX Alloy FPS
外设,Headset,HyperX Cloud Revolver S
外设,Mousepad,SteelSeries QcK Heavy
