设置,选项名称,值
选手信息,nick,nicoodoz
选手信息,Name,Nico Tamjidi
选手信息,Birthday,"August 2, 2000"
选手信息,Country,Denmark
选手信息,Team,Heroic
鼠标,model,Logitech G Pro X Superlight White
鼠标,DPI,800
鼠标,Sensitivity,1.25
鼠标,eDPI,1000
鼠标,Zoom Sensitivity,1.00
鼠标,Hz,1000
鼠标,Windows Sensitivity,8
准星设置,Drawoutline,0
准星设置,Color,1
准星设置,Blue,165
准星设置,Green,255
准星设置,Red,0
准星设置,Dot,1
准星设置,Gap,-2
准星设置,Size,1
准星设置,Style,4
准星设置,Thickness,0
准星设置,Sniper Width,1
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,0
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,0
视频设置,Resolution,1280x960
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Stretched
视频设置,Brightness,130%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Enabled
视频设置,Wait for Vertical Sync,Disabled
视频设置,Multisampling Anti-Aliasing Mode,4x MSAA
视频设置,Global Shadow Quality,High
视频设置,Model / Texture Detail,Medium
视频设置,Texture Filtering Mode,Anisotropic 4x
视频设置,Shader Detail,High
视频设置,Particle Detail,Medium
视频设置,Ambient Occlusion,Medium
视频设置,High Dynamic Range,Quality
视频设置,FidelityFX Super Resolution,Disabled (Highest Quality)
视频设置,NVIDIA Reflex Low Latency,Enabled + Boost
界面 大小,HUD Scale,0.800333
界面 大小,HUD Color,Green
雷达,Radar Centers The Player,Yes
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,Yes
雷达,Radar Hud Size,1
雷达,Radar Map Zoom,0.4
展示皮肤,skins,"['★ Butterfly Knife | Doppler Sapphire (Factory New)', '★ Specialist Gloves | Crimson Kimono (Minimal Wear)', 'AK-47 | X-Ray (Factory New)', 'M4A1-S | Cyrex (Factory New)', 'AWP | Desert Hydra (Minimal Wear)', 'StatTrak™ Glock-18 | Neo-Noir (Minimal Wear)', 'StatTrak™ USP-S | The Traitor (Minimal Wear)', 'Desert Eagle | Fennec Fox (Factory New)']"
外设,Monitor,ZOWIE XL2546 Divina Blue
外设,Mouse,Logitech G Pro X Superlight White
外设,Keyboard,Razer Huntsman V3 Pro Mini
外设,Headset,HyperX Cloud II Gun Metal
外设,Mousepad,Fnatic DASH
显示器设置,DyAc,Premium
显示器设置,Black eQualizer,12
显示器设置,Color Vibrance,20
显示器设置,Low Blue Light,0
显示器设置,Picture Mode,Gamer 1
显示器设置,Brightness,100
显示器设置,Contrast,55
显示器设置,Sharpness,10
显示器设置,Gamma,Gamma 2
显示器设置,Color Temperature,Bluish
显示器设置,AMA,Premium
