设置,选项名称,值
选手信息,nick,broky
选手信息,Name,Helvijs Saukants
选手信息,Birthday,"February 14, 2001"
选手信息,Country,Latvia
选手信息,Team,FaZe Clan
鼠标,model,Logitech G Pro X Superlight Red
鼠标,DPI,400
鼠标,Sensitivity,1.9
鼠标,eDPI,760
鼠标,Zoom Sensitivity,1
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Color,1
准星设置,Blue,165
准星设置,Green,255
准星设置,Red,0
准星设置,Dot,0
准星设置,Gap,-3
准星设置,Size,2
准星设置,Style,4
准星设置,Thickness,0
准星设置,Sniper Width,1
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,0
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,3
视频设置,Resolution,1280x960
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Stretched
视频设置,Brightness,93%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Enabled
视频设置,Wait for Vertical Sync,Disabled
视频设置,Multisampling Anti-Aliasing Mode,4x MSAA
视频设置,Global Shadow Quality,High
视频设置,Model / Texture Detail,Medium
视频设置,Texture Filtering Mode,Anisotropic 4x
视频设置,Shader Detail,Low
视频设置,Particle Detail,Low
视频设置,Ambient Occlusion,High
视频设置,High Dynamic Range,Quality
视频设置,FidelityFX Super Resolution,Disabled (Highest Quality)
视频设置,NVIDIA Reflex Low Latency,Enabled
界面 大小,HUD Scale,0.95
界面 大小,HUD Color,Bright White
雷达,Radar Centers The Player,No
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,No
雷达,Radar Hud Size,1
雷达,Radar Map Zoom,0.4
展示皮肤,skins,"['★ Talon Knife | Fade (Factory New)', '★ Sport Gloves | Hedge Maze (Well-Worn)', 'AK-47 | Bloodsport (Factory New)', 'StatTrak™ M4A1-S | Night Terror (Field-Tested)', 'AWP | Medusa (Well-Worn)', 'StatTrak™ Glock-18 | Water Elemental (Field-Tested)', 'StatTrak™ USP-S | The Traitor (Factory New)', 'Desert Eagle | Sunset Storm 壱 (Factory New)']"
外设,Monitor,ZOWIE XL2566K
外设,Mouse,Logitech G Pro X Superlight Red
外设,Keyboard,SteelSeries Apex Pro Mini
外设,Headset,SteelSeries Arctis Nova Pro Wireless
外设,Mousepad,VAXEE PA Black
外设,Earphones,Bose QuietComfort 20
显示器设置,DyAc,Premium
显示器设置,Black eQualizer,12
显示器设置,Color Vibrance,17
显示器设置,Low Blue Light,0
显示器设置,Picture Mode,FPS 1
显示器设置,Brightness,60
显示器设置,Contrast,60
显示器设置,Sharpness,8
显示器设置,Gamma,Gamma 3
显示器设置,Color Temperature,Normal
显示器设置,AMA,High
