设置,选项名称,值
选手信息,nick,AZK
选手信息,Name,Kevin Larivière
选手信息,Birthday,"March 25, 1991"
选手信息,Country,Canada
选手信息,Team,Retired
鼠标,model,Logitech G Pro Wireless
鼠标,DPI,400
鼠标,Sensitivity,2.00
鼠标,eDPI,800
鼠标,Zoom Sensitivity,1.00
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Style,Unknown
准星设置,Follow Recoil,Unknown
准星设置,Dot,Unknown
准星设置,Length,2
准星设置,Thickness,4
准星设置,Gap,0
准星设置,Outline,1
准星设置,Outlinethickness,Unknown
准星设置,Color,Unknown
准星设置,Red,Unknown
准星设置,Green,Unknown
准星设置,Blue,Unknown
准星设置,Alpha,Unknown
准星设置,Alpha Value,Unknown
准星设置,T Style,Unknown
准星设置,Deployed Weapon Gap,Unknown
准星设置,Sniper Width,Unknown
持枪 视角,FOV,60
持枪 视角,Offset X,1
持枪 视角,Offset Y,1
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,1
视频设置,Resolution,Unknown
视频设置,Aspect Ratio,Unknown
视频设置,Scaling Mode,Unknown
视频设置,Brightness,Unknown
视频设置,Display Mode,Unknown
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,0.95
界面 大小,HUD Color,Team Color
雷达,Radar Centers The Player,Yes
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,Yes
雷达,Radar Hud Size,1
雷达,Radar Map Zoom,.5
展示皮肤,skins,"['★ Butterfly Knife | Autotronic (Minimal Wear)', '★ Driver Gloves | Crimson Weave (Minimal Wear)', 'AK-47 | Bloodsport (Factory New)', 'StatTrak™ M4A1-S | Blood Tiger (Factory New)', 'AWP | Wildfire (Minimal Wear)', 'Glock-18 | Candy Apple (Factory New)', 'StatTrak™ USP-S | Stainless (Minimal Wear)', 'StatTrak™ Desert Eagle | Conspiracy (Minimal Wear)']"
外设,Monitor,ZOWIE XL2540
外设,Mouse,Logitech G Pro Wireless
外设,Keyboard,Logitech G Pro X Keyboard
外设,Headset,Logitech G Pro X Headset
外设,Mousepad,Logitech G640 Original
