设置,选项名称,值
选手信息,nick,JUST
选手信息,Name,Tiago Moura
选手信息,Birthday,"April 29, 1996"
选手信息,Country,Portugal
选手信息,Team,KOI
鼠标,model,ZOWIE EC2-CW
鼠标,DPI,400
鼠标,Sensitivity,1.90
鼠标,eDPI,760
鼠标,Zoom Sensitivity,1.00
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Style,4
准星设置,Follow Recoil,Unknown
准星设置,Dot,0
准星设置,Length,3
准星设置,Thickness,0
准星设置,Gap,-2
准星设置,Outline,0
准星设置,Outlinethickness,Unknown
准星设置,Color,1
准星设置,Red,255
准星设置,Green,255
准星设置,Blue,255
准星设置,Alpha,Unknown
准星设置,Alpha Value,255
准星设置,T Style,Unknown
准星设置,Deployed Weapon Gap,Unknown
准星设置,Sniper Width,2
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,0
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,3
视频设置,Resolution,1024x768
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Black Bars
视频设置,Brightness,100%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Disabled
视频设置,Wait for Vertical Sync,Disabled
视频设置,Multisampling Anti-Aliasing Mode,None
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Low
视频设置,Texture Filtering Mode,Bilinear
视频设置,Shader Detail,Low
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,0.95
界面 大小,HUD Color,Light Blue
雷达,Radar Centers The Player,Yes
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,Yes
雷达,Radar Hud Size,1.005
雷达,Radar Map Zoom,.5
展示皮肤,skins,"['★ Karambit | Doppler Phase 4 (Factory New)', '★ Specialist Gloves | Field Agent (Field-Tested)', 'AK-47 | Vulcan (Minimal Wear)', 'M4A1-S | Golden Coil (Factory New)', 'AWP | Asiimov (Field-Tested)', 'Glock-18 | Brass (Minimal Wear)', 'StatTrak™ USP-S | Guardian (Minimal Wear)', 'Desert Eagle | Midnight Storm (Factory New)']"
外设,Monitor,ZOWIE XL2546K
外设,Mouse,ZOWIE EC2-CW
外设,Keyboard,ASUS ROG Claymore
外设,Headset,HyperX Cloud II
外设,Mousepad,VAXEE PA ZYGEN
