设置,选项名称,值
选手信息,nick,h4rn
选手信息,Name,Deyvid Benchev
选手信息,Birthday,"June 7, 2000"
选手信息,Country,Bulgaria
选手信息,Team,Pompa Team
鼠标,model,VAXEE ZYGEN NP-01
鼠标,DPI,400
鼠标,Sensitivity,2.05
鼠标,eDPI,820
鼠标,Zoom Sensitivity,1.00
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Alpha,255
准星设置,Color,5
准星设置,Blue,250
准星设置,Green,250
准星设置,Red,250
准星设置,Dot,0
准星设置,Gap,0
准星设置,Size,4
准星设置,Style,4
准星设置,Thickness,0.05
准星设置,Sniper Width,1
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,0
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,1
视频设置,Resolution,1024x768
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Black Bars
视频设置,Brightness,130%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Enabled
视频设置,Wait for Vertical Sync,Disabled
视频设置,Multisampling Anti-Aliasing Mode,None
视频设置,Global Shadow Quality,Low
视频设置,Model / Texture Detail,Low
视频设置,Texture Filtering Mode,Bilinear
视频设置,Shader Detail,Low
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,0.7
界面 大小,HUD Color,Bright White
雷达,Radar Centers The Player,Yes
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,No
雷达,Radar Hud Size,0.965
雷达,Radar Map Zoom,0.7
展示皮肤,skins,"['★ Butterfly Knife | Freehand (Minimal Wear)', 'AK-47 | Slate (Minimal Wear)', 'M4A1-S | Nitro (Minimal Wear)', 'StatTrak™ AWP | Asiimov (Field-Tested)', 'Glock-18 | Water Elemental (Minimal Wear)', 'USP-S | Stainless (Minimal Wear)', 'Desert Eagle | Conspiracy (Minimal Wear)']"
外设,Monitor,ZOWIE XL2546K
外设,Mouse,VAXEE ZYGEN NP-01
外设,Keyboard,HyperX Alloy Origins
外设,Headset,HyperX Cloud Alpha S
外设,Mousepad,HyperX Fury S Speed Edition
