设置,选项名称,值
选手信息,nick,tAk
选手信息,Name,Villius Keserauskas
选手信息,Birthday,N/A
选手信息,Country,Lithuania
选手信息,Team,Free Agent
鼠标,model,Razer Deathadder V3 Pro White
鼠标,DPI,400
鼠标,Sensitivity,2
鼠标,eDPI,800
鼠标,Zoom Sensitivity,1.1
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Alpha,255
准星设置,Color,1
准星设置,Blue,255
准星设置,Green,255
准星设置,Red,255
准星设置,Dot,0
准星设置,Gap,-3
准星设置,Size,1
准星设置,Style,4
准星设置,Thickness,0
准星设置,Sniper Width,1
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,0
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,3
视频设置,Resolution,1280x960
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Stretched
视频设置,Brightness,140%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Disabled
视频设置,Wait for Vertical Sync,Disabled
视频设置,Multisampling Anti-Aliasing Mode,8x MSAA
视频设置,Global Shadow Quality,High
视频设置,Model / Texture Detail,Low
视频设置,Texture Filtering Mode,Bilinear
视频设置,Shader Detail,Low
视频设置,Particle Detail,Low
视频设置,Ambient Occlusion,Medium
视频设置,High Dynamic Range,Quality
视频设置,FidelityFX Super Resolution,Disabled (Highest Quality)
视频设置,NVIDIA Reflex Low Latency,Disabled
界面 大小,HUD Scale,Unknown
界面 大小,HUD Color,Unknown
雷达,Radar Centers The Player,Unknown
雷达,Radar is Rotating,Unknown
雷达,Toggle Shape With Scoreboard,Unknown
雷达,Radar Hud Size,Unknown
雷达,Radar Map Zoom,Unknown
展示皮肤,skins,"['★ Karambit | Tiger Tooth (Factory New)', '★ Sport Gloves | Arid (Battle-Scarred)', 'StatTrak™ AK-47 | The Empress (Field-Tested)', 'M4A1-S | Printstream (Minimal Wear)']"
外设,Monitor,ZOWIE XL2566K
外设,Mouse,Razer Deathadder V3 Pro White
外设,Keyboard,Razer Huntsman V3 Pro Mini
外设,Headset,Razer BlackShark V2 Pro
外设,Mousepad,Razer Gigantus V2
